#tyxml-html-schema format=1 generator=Gates.TyxmlSchema inputs=vendor/tyxml-d2916535/lib/html_types.mli,vendor/tyxml-d2916535/lib/html_sigs.mli,vendor/tyxml-d2916535/lib/html_f.ml input-sha256=0031c56d5bcc048b11ba47fd4d840235bfc52ced9722269510818c14004b3df3,5cf48b32cc19f4c9b400f388a749b1a8c0f4e5b058ae88e21ca568a899622f9b,4b777d7c2716e8e39c306a2c4018f3da7aee3bf7678ff3966bda6a441c793c57 rows=946 regenerate=lake exe tyxmlschema --write
#kind	file	line	span-sha256	module	name	params	body	attrs
val	lib/html_sigs.mli	224	dd1716eeb8ee69cfe4ac79f77522480270e4f63436e654c2fd34cb0b6854d1af	T	a_onloadedmetadata		Xml.event_handler -> [> `OnLoadedMetaData ] attrib	
val	lib/html_sigs.mli	225	8f25dbc0c0604ef619740f45dd46171c49b77cc1ab261e61cdc39454b72623f2	T	a_onloadstart		Xml.event_handler -> [> `OnLoadStart ] attrib	
val	lib/html_sigs.mli	226	6c4c3cbc081c11f09deefea62f6871f0ba5904b035a239f8312cda94906d4494	T	a_onmessage		Xml.event_handler -> [> `OnMessage ] attrib	
val	lib/html_sigs.mli	230	504395e5ee79c3bdad3bf0ad27be0b143b8075ac066f964b0421fdc3f01bf246	T	a_onclick		Xml.mouse_event_handler -> [> `OnClick ] attrib	
val	lib/html_sigs.mli	231	0b9189a5942bb619c067f7a03a5f618cf095c834515a67d0a9f565487a49cd54	T	a_oncontextmenu		Xml.mouse_event_handler -> [> `OnContextMenu ] attrib	
val	lib/html_sigs.mli	232	5f4cdba66f87b3950ae098d88cdeb6605d071b93219df1f9ed473f7243fe9459	T	a_ondblclick		Xml.mouse_event_handler -> [> `OnDblClick ] attrib	
val	lib/html_sigs.mli	233	eabf1170395fc581afa04e038affeaccbfeb2fca2c45356786e670496f1247a7	T	a_ondrag		Xml.mouse_event_handler -> [> `OnDrag ] attrib	
val	lib/html_sigs.mli	234	9cc72187dcac2db5c7a78d14387ab95382907f122d7f5a955ebcf3d69164f742	T	a_ondragend		Xml.mouse_event_handler -> [> `OnDragEnd ] attrib	
val	lib/html_sigs.mli	235	625c9ff286a0211827b1be4a1d9bc3c6b2b743e45d1ae9e7613d91b6fffde221	T	a_ondragenter		Xml.mouse_event_handler -> [> `OnDragEnter ] attrib	
val	lib/html_sigs.mli	236	4e1cc5c457b1d40bb15f1719619ca7baaff80c173cd1b507b77991d5d7804204	T	a_ondragleave		Xml.mouse_event_handler -> [> `OnDragLeave ] attrib	
val	lib/html_sigs.mli	237	169798a2d96b2cc83331fa374859416cf5e8af434280b0d64abf17acb3fb2e24	T	a_ondragover		Xml.mouse_event_handler -> [> `OnDragOver ] attrib	
val	lib/html_sigs.mli	238	3c774fbae47cca329c3e3045c7a69ea773cd7793990264a2026142ce096f29ce	T	a_ondragstart		Xml.mouse_event_handler -> [> `OnDragStart ] attrib	
val	lib/html_sigs.mli	239	7078fc5a45140646b122cb9ceded0377b54ff2531d5d798d2d8c947f90c92c0b	T	a_ondrop		Xml.mouse_event_handler -> [> `OnDrop ] attrib	
val	lib/html_sigs.mli	240	a179cc20627f97793f6a3239a70c92ea0fe8df87b9be2a96ad5ad97a0d69f300	T	a_onmousedown		Xml.mouse_event_handler -> [> `OnMouseDown ] attrib	
val	lib/html_sigs.mli	241	90965547a91336ae2e69ccad04828413bf983dfba35b25abab9c98fa173ee8ef	T	a_onmouseup		Xml.mouse_event_handler -> [> `OnMouseUp ] attrib	
val	lib/html_sigs.mli	242	310fc48ac67d5a8a883da945a40f85b932fd6252606ec1b2be0154feed19110b	T	a_onmouseover		Xml.mouse_event_handler -> [> `OnMouseOver ] attrib	
val	lib/html_sigs.mli	243	e272d800e691450f1e7cb2e5b5b1b71b81c48e02ec3af47437f7cc4bddb68638	T	a_onmousemove		Xml.mouse_event_handler -> [> `OnMouseMove ] attrib	
val	lib/html_sigs.mli	244	777b7b951813d0fecaead22d656282fe92df87e57541491eec4d12b5bf19991f	T	a_onmouseout		Xml.mouse_event_handler -> [> `OnMouseOut ] attrib	
val	lib/html_sigs.mli	247	54ea63db49cac4b201354d78cca6dab120c8fc8f1d689eecf40f39f2a25d17be	T	a_ontouchstart		Xml.touch_event_handler -> [> `OnTouchStart ] attrib	
val	lib/html_sigs.mli	248	8e62fa5a95c2c37c36062796865a66cdf456fbad278e9be7558d44990751ba56	T	a_ontouchend		Xml.touch_event_handler -> [> `OnTouchEnd ] attrib	
val	lib/html_sigs.mli	249	f0b51ba664e0fe60ff8eb659853e5f956152d5e4ff8bae4809261825166cf7b1	T	a_ontouchmove		Xml.touch_event_handler -> [> `OnTouchMove ] attrib	
val	lib/html_sigs.mli	250	5037bfe52b84dd3e061dfdf6e6b8271481d9e9fff13efdf2e6a405d89019c5ee	T	a_ontouchcancel		Xml.touch_event_handler -> [> `OnTouchCancel ] attrib	
val	lib/html_sigs.mli	254	9d9e9dc66ca8d37eda1b2d140b6dd41cfd6e93620e284761185df95f769e8d7d	T	a_onkeypress		Xml.keyboard_event_handler -> [> `OnKeyPress ] attrib	
val	lib/html_sigs.mli	255	ae2c9f39caf9231f136bf8b85c14c9f9ec21b9cd0d66e8325265a93215b81e6f	T	a_onkeydown		Xml.keyboard_event_handler -> [> `OnKeyDown ] attrib	
val	lib/html_sigs.mli	256	5a5a914d358c5745b64bc3cea7b158d8f5dc0264f049c3621981a5fdc45937b1	T	a_onkeyup		Xml.keyboard_event_handler -> [> `OnKeyUp ] attrib	
val	lib/html_sigs.mli	260	c3e3d21f4e810471f08d63daae539a6812a923aff73ac8b60d3c3c28a35eeb29	T	a_allowfullscreen		unit -> [> `Allowfullscreen ] attrib	
val	lib/html_sigs.mli	262	bb24b03c1c1f873467eeb9303555cbaf1ac89f3ea598a09ca76823bc874fa48f	T	a_allowpaymentrequest		unit -> [> `Allowpaymentrequest ] attrib	
val	lib/html_sigs.mli	264	038f51530ef62b4a74c8e36de8518354ff221373d6e0aae397777d9f4a6e86ce	T	a_autocomplete		autocomplete_option wrap -> [> `Autocomplete ] attrib	
val	lib/html_sigs.mli	267	7e87145cd7a11e063593b7a5ef1c1364fb62b88f443a658c5cad814e78ad9672	T	a_async		unit -> [> `Async ] attrib	
val	lib/html_sigs.mli	269	677d0968bdefb252c56de6ff27a9a9dfba41ecc4ada841dbcbcfe939a3492569	T	a_autofocus		unit -> [> `Autofocus ] attrib	
val	lib/html_sigs.mli	271	f7f6bf230ca3c286b4000b713d5209a47b393da3357b7bc05866c77154831d4e	T	a_autoplay		unit -> [> `Autoplay ] attrib	
val	lib/html_sigs.mli	273	bc2c03fc5cd14431946158e76644de78e63789aa6cb5be8975fe9c0c0f141860	T	a_muted		unit -> [> `Muted ] attrib	
val	lib/html_sigs.mli	275	8d5b5901550e4f01742e25ba334caad2c0d6afcd042fcf439c6982540d5d73e9	T	a_crossorigin		[< `Anonymous | `Use_credentials ] wrap -> [> `Crossorigin ] attrib	
val	lib/html_sigs.mli	278	eca3eba4f19307de7dff8fa659dc45375c845102e527f63648c214b9127bfa46	T	a_integrity		string wrap -> [> `Integrity ] attrib	
val	lib/html_sigs.mli	281	b80fca699c930296a6f0b64c4cfe6c341e267fd565169c3678cec4b69d02b755	T	a_mediagroup		string wrap -> [> `Mediagroup ] attrib	
val	lib/html_sigs.mli	283	6d8f2afe2251c61cd87608d570b39dfc2cb2229dd97cf66333b20099a153fb6c	T	a_challenge		text wrap -> [> `Challenge ] attrib	
val	lib/html_sigs.mli	285	29c754091b6b6355ff4b68d775baf7d1fc1f3ab594e839290b1482038f79f4e8	T	a_contenteditable		bool wrap -> [> `Contenteditable ] attrib	
val	lib/html_sigs.mli	287	e8cfc9d62eefd48968ca89ce9d2ace2bab8cebab1d8d2c6a024ad41f1f77a615	T	a_contextmenu		idref wrap -> [> `Contextmenu ] attrib	
val	lib/html_sigs.mli	289	4a23981a540af299c860994927110277581a9b51fb4973006a7c0baf0b4dfc5b	T	a_controls		unit -> [> `Controls ] attrib	
val	lib/html_sigs.mli	291	568a21765567e10a89c20ff678cdd950380df2495c66d5db40a0f5fba5d227b9	T	a_dir		[< `Rtl | `Ltr ] wrap -> [> `Dir ] attrib	
val	lib/html_sigs.mli	293	07bc31e9ee0c9726b83474355fbc858efe9ede9291c9e68904dcf6e38a156bce	T	a_draggable		bool wrap -> [> `Draggable ] attrib	
val	lib/html_sigs.mli	295	b5bdef1ed07d985202913515a2fa396b13ff807d42790960188a41a26c1afed1	T	a_form		idref wrap -> [> `Form ] attrib	
val	lib/html_sigs.mli	297	4b64d4f41e3d290dc821373e4874ae84a6a239b304969016d0cc7c88498a5ce6	T	a_formaction		Xml.uri wrap -> [> `Formaction ] attrib	
val	lib/html_sigs.mli	299	d7ab9a78ac92c2f81d24df615ec5973695e31735a0bca2818bfe3aca47ece2b6	T	a_formenctype		contenttype wrap -> [> `Formenctype ] attrib	
val	lib/html_sigs.mli	301	db6474625c8e6666f6304a2aae226ea15429a92271c9feecca4f630a0da1df71	T	a_formnovalidate		unit -> [> `Formnovalidate ] attrib	
val	lib/html_sigs.mli	303	85a23c0521fb43c759223cae9d3defb144b565c3b9b5a781a8b598e0c9d8e5bd	T	a_formtarget		text wrap -> [> `Formtarget ] attrib	
val	lib/html_sigs.mli	305	da5656c761043d9732c881cc8735e11a225c93da0707a0da23b2a8ecf9b2b628	T	a_hidden		unit -> [> `Hidden ] attrib	
val	lib/html_sigs.mli	307	9590d32b0bed6a2ed42333bf7ea616bf4dc27bd97986ff93e403b0beda7106f5	T	a_high		float_number wrap -> [> `High ] attrib	
val	lib/html_sigs.mli	309	761d3e3e31b580fa4cba511890ae05b00dc8c02ae5b21d1cab3fa4e7c433274d	T	a_icon		Xml.uri wrap -> [> `Icon ] attrib	
val	lib/html_sigs.mli	311	887634578c0d806ca3c319108056c6339bd504cbd93c6a06015a7c288a87bc88	T	a_ismap		unit -> [> `Ismap ] attrib	
val	lib/html_sigs.mli	313	233ec3fe5199a2c9dcbf19cd4da7aaa74264a5363a4656b73b1af0e4c1d99372	T	a_keytype		text wrap -> [> `Keytype ] attrib	
val	lib/html_sigs.mli	315	c5749383bc7b9aad4ccf73a3b3ba245a2a95f7a678d918ca5d0797c3aed69715	T	a_list		idref wrap -> [> `List ] attrib	
val	lib/html_sigs.mli	317	509cd7fd1b2201ab2630f806a99e5af7f5ce8e9fe6d23248ff55fd04208865b3	T	a_loop		unit -> [> `Loop ] attrib	
val	lib/html_sigs.mli	319	43518ba08dfd933bbc53d5ab0819eced5cd3208014d58e23465d9054bb4faa05	T	a_low		float_number wrap -> [> `High ] attrib	
val	lib/html_sigs.mli	321	09fea1c27defe318aae0411e0bb0662df581d5a4a156b8a0563f2a901fabaa2f	T	a_max		float_number wrap -> [> `Max ] attrib	
val	lib/html_sigs.mli	323	ce6e8d56a0de6dbd1576199e94633b18013e57c7d516f58e022d6b3c8b817a0c	T	a_input_max		number_or_datetime wrap -> [> `Input_Max ] attrib	reflect.attribute "max" [ "input" ]
val	lib/html_sigs.mli	326	de90e42b6ce4ae2826a59b8f5a36513e2078980625ae620f0322fdf5b9775145	T	a_min		float_number wrap -> [> `Min ] attrib	
val	lib/html_sigs.mli	328	4779c0befd56fa6c309dfffe62bb2e7da1324d31a5e419719d984a62b22c1c4f	T	a_input_min		number_or_datetime wrap -> [> `Input_Min ] attrib	reflect.attribute "min" [ "input" ]
val	lib/html_sigs.mli	331	e75f62057810d7e7ddaabc90f68decacc1c7e84ca9f0f2e1c71916245b55b24f	T	a_inputmode		[< `None | `Text | `Decimal | `Numeric | `Tel | `Search | `Email | `Url ] wrap -> [> `Inputmode ] attrib	
val	lib/html_sigs.mli	336	cfe82d10e9bf9a9fbebdfb8dde2bfeb5650edbecd53db8e955235b2418d4d185	T	a_novalidate		unit -> [> `Novalidate ] attrib	
val	lib/html_sigs.mli	338	1cb0d081481727e44c1b957559a84e3437f2cfe214c8250a065f1c9fc0971817	T	a_open		unit -> [> `Open ] attrib	
val	lib/html_sigs.mli	340	6ed449636c40d64d5dc1e8ce000ce0338af78d1dec1acdb85279de04c22b977b	T	a_optimum		float_number wrap -> [> `Optimum ] attrib	
val	lib/html_sigs.mli	342	5955443d27045e1663c08e8a20fdd07d405dc9705f0b7fb71a4ef9433233efc3	T	a_pattern		text wrap -> [> `Pattern ] attrib	
val	lib/html_sigs.mli	344	c16cb73e9313df8a6505e66c12c5bc3e2da8af4820404821704c03f238a7a6b2	T	a_placeholder		text wrap -> [> `Placeholder ] attrib	
val	lib/html_sigs.mli	346	f47fc19c7f179c7f52e4757146cac235ba9b05c9d31af72eff5b3377f4c1ff4f	T	a_poster		Xml.uri wrap -> [> `Poster ] attrib	
val	lib/html_sigs.mli	348	cec759cc944d2503bdc65e935b670d3ba2e09416e4ca31dcc9b9c3968d9622b7	T	a_preload		[< `None | `Metadata | `Audio ] wrap -> [> `Preload ] attrib	
val	lib/html_sigs.mli	350	9a2431f8b5a302d2be59c0d9134ec5585fa140addc6728eb4f0b5d9c7eb98f18	T	a_pubdate		unit -> [> `Pubdate ] attrib	
val	lib/html_sigs.mli	352	5e115d60c262e9ee15928ba6925b5495321f88f39652151c8947bdc8a0fa0d3b	T	a_radiogroup		text wrap -> [> `Radiogroup ] attrib	
val	lib/html_sigs.mli	354	30c81280c2792d1c09d1a1aaf36cb6e8b5e78bbcb7d3c6b8b251b73cfc7150fc	T	a_referrerpolicy		referrerpolicy wrap -> [> `Referrerpolicy ] attrib	
val	lib/html_sigs.mli	358	40a6f821cb1332e85b6cb302db118d56bbc827db9e0cedc0fcb73b14524eb946	T	a_required		unit -> [> `Required ] attrib	
val	lib/html_sigs.mli	360	ae5c9067ae8187397859d70ba98ad4e71dc61adb18e2e4200f4a163b15d3b16d	T	a_reversed		unit -> [> `Reversed ] attrib	
val	lib/html_sigs.mli	362	2f9d2aecac19324da74131e38df1ba805bce06105d8883d5b185412d5c17d0e2	T	a_sandbox		[< sandbox_token ] list wrap -> [> `Sandbox ] attrib	
val	lib/html_sigs.mli	364	ecabe559bb7233efb5a7b401350366e8f9743907d8781d716fd40e898d28a9e6	T	a_spellcheck		bool wrap -> [> `Spellcheck ] attrib	
val	lib/html_sigs.mli	366	7b853b48f324c5426b1f9a6f59bbece161ed0d37e023267d6c35869e4d0a74e0	T	a_scoped		unit -> [> `Scoped ] attrib	
val	lib/html_sigs.mli	368	47321124538336a7407d38382bb16eafd0929608a48f897b1ebca750a6b81f41	T	a_seamless		unit -> [> `Seamless ] attrib	
val	lib/html_sigs.mli	370	f0892d26572a3a2d2462693bfcd52662568d79cb1661c4a3370c5e3a485566ef	T	a_sizes		(number * number) list option wrap -> [> `Sizes ] attrib	
val	lib/html_sigs.mli	372	3d22a665fe95f452de6040ddbe14af8a0d42c98080f7de39c80a3481ba1aedf2	T	a_span		number wrap -> [> `Span ] attrib	
val	lib/html_sigs.mli	375	a86c190d0c4cd2e4fd279cdc32f2a7b10ba0f35cf3df050e3a8e32fd821a5c7c	T	a_srclang		nmtoken wrap -> [> `XML_lang ] attrib	ocaml.deprecated "Use a_xml_lang instead."
type	lib/html_sigs.mli	378	cba399a22ff47112a7179d8bac4da3628bffa081b84033164d4f3ef3138419eb	T	image_candidate		[ `Url of uri | `Url_width of uri * number | `Url_pixel of uri * float_number ]	
val	lib/html_sigs.mli	383	742f4405db9e9c7732711d450f1785a060d221430165ae82edeb6f464832503f	T	a_srcset		image_candidate list wrap -> [> `Srcset ] attrib	
val	lib/html_sigs.mli	385	fe0cfa549e113b42e24d88383de9c061c20643b04ba069bc3f27af463721c8b2	T	a_img_sizes		text list wrap -> [> `Img_sizes ] attrib	reflect.attribute "sizes" [ "img" ]
val	lib/html_sigs.mli	388	05ac7b231b0e8c146f476a9c8b0765a27a8e5e06c7201e493503927005e9baef	T	a_start		number wrap -> [> `Start ] attrib	
val	lib/html_sigs.mli	390	bf511384086a35dc9df3fb9063966307ee018bd98c0231aae5c78ffd0be9ca8e	T	a_step		float_number option wrap -> [> `Step ] attrib	
val	lib/html_sigs.mli	392	ae415a3afb7e0c2fa0ed8c651168ba66afba2bf303fbaa5d213ba921f67eda65	T	a_translate		[< `Yes | `No ] wrap -> [> `Translate ] attrib	
val	lib/html_sigs.mli	395	a0455f31f99087b5abbbfa3aee25f88904aeaf4ea4420d0f313b40d04d4e2c68	T	a_wrap		[< `Soft | `Hard ] wrap -> [> `Wrap ] attrib	
val	lib/html_sigs.mli	397	0bc865c7cf3351d05c5273b0133208718e8902763e6060d19fbebe56a41f0c53	T	a_version		cdata wrap -> [> `Version ] attrib	
val	lib/html_sigs.mli	399	c9f3fb519e91fc8f4cc580c38ad49cc9c50542f7975afb9e14a0e2fa4b010e0e	T	a_xmlns		[< `W3_org_1999_xhtml ] wrap -> [> `XMLns ] attrib	
val	lib/html_sigs.mli	401	3e62a4bd0af63110820cfaf5b6cb20723f6f3ab0ff077fc08854f1e6c173199a	T	a_manifest		Xml.uri wrap -> [> `Manifest ] attrib	
val	lib/html_sigs.mli	403	b2707ed4f2552451ab58c5eebd2bb1e5e131af63cc78f618a67536c0007002f3	T	a_cite		Xml.uri wrap -> [> `Cite ] attrib	
val	lib/html_sigs.mli	405	f1c581f8346f85d23003915261f01dd06d3f7dc8ea61d4ec76e7c9da5770e262	T	a_xml_space		[< `Default | `Preserve ] wrap -> [> `XML_space ] attrib	
val	lib/html_sigs.mli	407	9a8129cc424e547bf4b90b53d048e37b82c95bce156e4a3d1d2effc511483eb4	T	a_accesskey		character wrap -> [> `Accesskey ] attrib	
val	lib/html_sigs.mli	413	f3a3fd062da2fcf9135c52f5d3de43c87f48a828ea9ce93f0b7dbbf89897bcf2	T	a_charset		charset wrap -> [> `Charset ] attrib	
val	lib/html_sigs.mli	418	55676df601fd4ceb3d4fa20d953a1fe9a870115b3503867296e0f98a5b74939f	T	a_accept_charset		charsets wrap -> [> `Accept_charset ] attrib	
val	lib/html_sigs.mli	420	3267707f46de361c8d904c58e8f765900d1c9ae7fd3fb4a1a2a870a0b9a7a551	T	a_accept		contenttypes wrap -> [> `Accept ] attrib	
val	lib/html_sigs.mli	422	ae9a9bb75c2ad3e7a7fe021e9c67670daeeee8f7c1e8d876a970e4e51ace95b8	T	a_href		Xml.uri wrap -> [> `Href ] attrib	
val	lib/html_sigs.mli	427	d3eedb55a6c6663a29ed1950cd5bfe36688c6061dd36316f7017b120f4fc17eb	T	a_hreflang		languagecode wrap -> [> `Hreflang ] attrib	
val	lib/html_sigs.mli	431	7ccdf920159b23cdd338fedeaa02d89ad670c9b020f3b3d8b3ad56883d343095	T	a_download		string option wrap -> [> `Download ] attrib	
val	lib/html_sigs.mli	433	87977a0360749983edf5a8678c8a13131c541cda36610c54e6975111f421cf92	T	a_rel		linktypes wrap -> [> `Rel ] attrib	
val	lib/html_sigs.mli	444	ff857f623d858c370ecbfce5bd83d1c046401d861f985df1cda36a8f8f068887	T	a_tabindex		number wrap -> [> `Tabindex ] attrib	
val	lib/html_sigs.mli	450	3d92776a970c8f071a70ad33cafeb3ec7f2247fd098948dc0957a5f51a9559fd	T	a_mime_type		contenttype wrap -> [> `Mime_type ] attrib	reflect.attribute "type" [ "object" ; "embed" ; "area" ; "link" ; "source" ]
val	lib/html_sigs.mli	461	162b596d2287d5c6fcd8b21878dac68eecce126f591db73780df35e144f4b723	T	a_datetime		cdata wrap -> [> `Datetime ] attrib	
val	lib/html_sigs.mli	463	20406207cbe72a11735894e41b9fb4169345cae61ead3442613c1613c5f4208f	T	a_action		Xml.uri wrap -> [> `Action ] attrib	
val	lib/html_sigs.mli	467	405f494f5a97cb9388320b61f9d14661b55a86a11743a203c89bbf245476df15	T	a_checked		unit -> [> `Checked ] attrib	
val	lib/html_sigs.mli	473	6fca33fca6123243ec5c0857398ded3deeeac6b4ce09f1548b4af45996ab4cd1	T	a_cols		number wrap -> [> `Cols ] attrib	
val	lib/html_sigs.mli	482	a1c22124ce1e4654d35f61c2d74025d138a25992c0c8c17298bf6b5512603797	T	a_enctype		contenttype wrap -> [> `Enctype ] attrib	
val	lib/html_sigs.mli	484	9ba7b4c5cb059e043943d369525f040824be7bb27886fa5860c94aa6344a3310	T	a_label_for		idref wrap -> [> `Label_for ] attrib	reflect.attribute "for" [ "label" ]
val	lib/html_sigs.mli	487	692cef3b7490994bea8d6c0ab2b3058fa50604aeabdb89605f0bcfd5dcad8343	T	a_for		idref wrap -> [> `Label_for ] attrib	ocaml.deprecated "Use a_label_for"
val	lib/html_sigs.mli	491	3154e08f4c4a3fb75d35fa0ae783f03d2336ed8c7f63378ed5362d5eecdf5538	T	a_output_for		idrefs wrap -> [> `Output_for ] attrib	reflect.attribute "for" [ "output" ]
val	lib/html_sigs.mli	494	a18919f5850132af54ff4aa478f8fba1cd2b0712edf04c62772a7694782af2b7	T	a_for_list		idrefs wrap -> [> `Output_for ] attrib	ocaml.deprecated "Use a_output_for"
val	lib/html_sigs.mli	498	ff3521866f1bc82415958d962d26b94a8e0d6cb684ec83ad44fb12e88258ef1e	T	a_maxlength		number wrap -> [> `Maxlength ] attrib	
val	lib/html_sigs.mli	500	e4c7b3d03b63b945a19759404fcc8edcec401da93e27d43cf82d47731c33980c	T	a_minlength		number wrap -> [> `Minlength ] attrib	
val	lib/html_sigs.mli	502	04f029331d59a682e29e5b030b8abdf9122348725cc9d78c72acf49d6335c2ca	T	a_method		[< `Get | `Post ] wrap -> [> `Method ] attrib	
val	lib/html_sigs.mli	505	c6e1b74c54e2f2ff78a10ad255d44033ce7020f0c717ff63d4ccdb71ee669715	T	a_formmethod		[< `Get | `Post ] wrap -> [> `Formmethod ] attrib	
val	lib/html_sigs.mli	508	43d202565749e99d21b2a745591fb4fe253f366e7c3d3ce23852c4a230236dd4	T	a_multiple		unit -> [> `Multiple ] attrib	
val	lib/html_sigs.mli	510	e59bece9b94ad1c30815418dd73e79159f3e5c9c8218edc6f99f72189d614885	T	a_name		text wrap -> [> `Name ] attrib	
val	lib/html_sigs.mli	513	1e3f2071b49b6f9db307bf033e1b30fd3b1ab254d922857c8ba0966437d57268	T	a_rows		number wrap -> [> `Rows ] attrib	
val	lib/html_sigs.mli	520	e90fa026a7a5f27cf06922ba007d9ef99df1a46f4d5962102be2f4ecc4d6e4ff	T	a_selected		unit -> [> `Selected ] attrib	
val	lib/html_sigs.mli	524	87038977005be458c10ba07eb4dd4485fcfc85e99ac269bf75ed3f9ba796b149	T	a_size		number wrap -> [> `Size ] attrib	
val	lib/html_sigs.mli	526	11e1074725ed8664f5c0251641408934d48d8048f0e811d1380f9e9b41f19325	T	a_src		Xml.uri wrap -> [> `Src ] attrib	
val	lib/html_sigs.mli	528	44a0e87c3b8f033ad9529e17ca454ed4fbaae442ac3f82da9136a09ae7f63289	T	a_input_type		[< `Url | `Tel | `Text | `Time | `Search | `Password | `Checkbox | `Range | `Radio | `Submit | `Reset | `Number | `Hidden | `Month | `Week | `File | `Email | `Image | `Datetime_local | `Datetime | `Date | `Color | `Button ] wrap -> [> `Input_Type ] attrib	reflect.attribute "type" [ "input" ]
val	lib/html_sigs.mli	554	7139c8871453ba31200fd24a20db43c67a75f4f1a146b136ce39f4c8b52965c6	T	a_text_value		text wrap -> [> `Text_Value ] attrib	reflect.attribute "value" [ "param" ; "button" ; "option" ]
val	lib/html_sigs.mli	560	0f4fba5e5328cce915b26ee33f1adaa58a58f1e7e1d16b3a5bb6feb29b249ca9	T	a_int_value		number wrap -> [> `Int_Value ] attrib	reflect.attribute "value" [ "li" ]
val	lib/html_sigs.mli	563	f10400cefcbe609da34cdbaa6e645460a8881cf4837cdf6cbdd59fd9aa9edeb5	T	a_value		cdata wrap -> [> `Value ] attrib	
val	lib/html_sigs.mli	565	94f63f46d28419ba5ae2074dfc0fd72045a9e4e6c0ae8b928334786633b9c0e7	T	a_float_value		float_number wrap -> [> `Float_Value ] attrib	reflect.attribute "value" [ "progress" ; "meter" ]
val	lib/html_sigs.mli	568	3af4aa976ea85c23aaa5a73aa30556a5b9030a3b2ce1722c6b36819492bda5ec	T	a_disabled		unit -> [> `Disabled ] attrib	
val	lib/html_sigs.mli	570	b0e6b3d075d33d7d7dd2bf6e84331b5daec90e2056e494bb470f1ac92e8cb0b7	T	a_readonly		unit -> [> `ReadOnly ] attrib	
val	lib/html_sigs.mli	571	a4719b2a3ac88bbc23378bd8bc9119d8a65900db3a9adc31aa4b26a9151e2d56	T	a_button_type		[< `Button | `Submit | `Reset ] wrap -> [> `Button_Type ] attrib	reflect.attribute "type" [ "button" ]
val	lib/html_sigs.mli	575	d010801c8dc8c946e840c7419dca3355818e5fe4dfebc7415cd9060e3d663bd4	T	a_script_type		Html_types.script_type wrap -> [> `Script_type ] attrib	reflect.attribute "type" [ "script" ]
val	lib/html_sigs.mli	579	124bfa40f52a3a2528026c314851bcef068cd170d987f87bea7b0e4e28ffe73a	T	a_command_type		[< `Command | `Checkbox | `Radio ] wrap -> [> `Command_Type ] attrib	reflect.attribute "type" [ "command" ]
val	lib/html_sigs.mli	583	cf6dae97997a81f3147afbbabb11a80617fe9b4126fc8d0b9187243b29d4f820	T	a_menu_type		[< `Context | `Toolbar ] wrap -> [> `Menu_Type ] attrib	reflect.attribute "type" [ "menu" ]
val	lib/html_sigs.mli	586	1c8d794ece4a4a39f1f22db5fab753b511edeb098d8f9d2f780ea0250e7bcf9e	T	a_label		text wrap -> [> `Label ] attrib	
val	lib/html_sigs.mli	588	e1bc7b44ec96c2e88043858919ddee5a4c3ad87390017becf342f613ebaca148	T	a_align		[< `Left | `Right | `Justify | `Char ] wrap -> [> `Align ] attrib	ocaml.deprecated "Use CSS text-align"
val	lib/html_sigs.mli	593	594333572674d54609c611902ec153557772052c56bed64ff745e118e3ad7ba2	T	a_axis		cdata wrap -> [> `Axis ] attrib	ocaml.deprecated "Not supported in HTML5"
val	lib/html_sigs.mli	597	454f4de2de03fb6664bf9379488fc9233ef1b58832c313c74aa4ef66f0035f3a	T	a_colspan		number wrap -> [> `Colspan ] attrib	
val	lib/html_sigs.mli	599	139c1c3cc955dd124391ff283bad8b4d976558811c6d04d17b17207511d45b99	T	a_headers		idrefs wrap -> [> `Headers ] attrib	
val	lib/html_sigs.mli	601	54747b064216142f548ff832b02f9f9c2fdce30539f9e1951ae9b5f550dcf537	T	a_rowspan		number wrap -> [> `Rowspan ] attrib	
val	lib/html_sigs.mli	603	25ffad83e1c62acead923ee49ad67343ffe20c30dd7768375ae18eb877e31a13	T	a_scope		[< `Row | `Col | `Rowgroup | `Colgroup ] wrap -> [> `Scope ] attrib	ocaml.deprecated "Not supported in HTML5"
val	lib/html_sigs.mli	608	bf4e85098d0dae4686d86ae4d339ad2ecd4b53b8ce94aa43df36ed8274d8b85e	T	a_summary		text wrap -> [> `Summary ] attrib	ocaml.deprecated "Move content elsewhere or to a <caption> child"
val	lib/html_sigs.mli	612	92cdbde52469e0cfc0c908a89f3348f69d72923cd6620fbe13f21f5bd7ea21d9	T	a_border		pixels wrap -> [> `Border ] attrib	ocaml.deprecated "Use CSS border and/or border-width"
val	lib/html_sigs.mli	616	879be617ec265ad3b96a728cede98089fe5c77c338a72e0b3919304a50e6473e	T	a_rules		[< `None | `Groups | `Rows | `Cols | `All ] wrap -> [> `Rules ] attrib	ocaml.deprecated "Use CSS border"
val	lib/html_sigs.mli	621	1ae3e6cd5a5bc9ecb3c9a73fc5403d4da220eedf5b8f1e426179f08fafc300ab	T	a_char		character wrap -> [> `Char ] attrib	ocaml.deprecated "The char attribute is not supported in HTML5"
val	lib/html_sigs.mli	625	03f97e8b74325cad0b24014fe742ded4b686babc839ad2b8e528c0cbed1b46e3	T	a_alt		text wrap -> [> `Alt ] attrib	
